post_detail,caption,post_hashtags,number_of_likes,number_of_comments,competition,featured,product,promotion,infographics,others
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e15/10954742_398570483650752_1374026263_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=AcZyuUu7Z4cAX_dIcWK&_nc_tp=18&oh=d45fe91f5547d05820bff32ba56e41b5&oe=5FBA6C95,Anyone up for hawflakes/ 三楂? ❤️❤️❤️ #macarons #hatterstreet #cheflife #chefsofinstagram #pastry #sgfood #sgfoodie #8dayseat #burpple #teddybear #cafesg #cafehopping #pastryart #intheworks,"['macarons', 'hatterstreet', 'cheflife', 'chefsofinstagram', 'pastry', 'sgfood', 'sgfoodie', '8dayseat', 'burpple', 'teddybear', 'cafesg', 'cafehopping', 'pastryart', 'intheworks']",99,2,,,,,1,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e15/10617028_692148314208724_1395206587_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=onKsx-JozGoAX-umGte&_nc_tp=18&oh=1990252c5b6dcd1b7e7f0924190cca75&oe=5FBB37F1,"Another #YOLO cake serving today! ""Im all about that base, all that base, all that base.. No treble"" Calories that dont count; chocolate fudge, peanut butter, goobers peanut butter and jelly, cream cheese.. Uh huh! #culinary #pastryart #burpple #8dayseat #cafehoppingsg #cheflife #hatterstreet #culinaryworks #cafehopping #goobers #pbj #sweettooth","['yolo', 'culinary', 'pastryart', 'burpple', '8dayseat', 'cafehoppingsg', 'cheflife', 'hatterstreet', 'culinaryworks', 'cafehopping', 'goobers', 'pbj', 'sweettooth']",95,6,,,,,1,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/83482970_314462426383812_1559808960173345085_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=rnjWL8379hUAX9YJFKO&_nc_tp=18&oh=5dd0327ee07c7335fcd3bb4a7f92b27d&oe=5F93912F,"[Birthday Giveaway]It is our 3rd birthday today! 🎂✨ To celebrate this special day we are giving away 17 sets of Snow White & the 7 Dwarfs!•How to win? Simply:1. Like this post!2. Follow @mosancoofficial & @enchantedcafe 3. Tag 2 other friends4. Share our post on your story and tag us!•17 winners will be selected, each winner stands a chance to win:☕ 1 set of Enchanted Cafe's Snow White and the 7 Dwarfs Cold Brew Set! •✨Multiple comments with different unique tags are allowed!✨Repeated same tags will be disqualified✨17 winners will be picked randomly•Giveaway period: Ongoing until 8th July 2020, 12pm! Results will be out on the next day!#52enchantedcafe #Mosanco #enchantedcafe","['52enchantedcafe', 'mosanco', 'enchantedcafe']",1995,4198,1,,,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/107330758_118321953020354_9145517964252197144_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=RYSXdy-MZ3wAX-HE66B&_nc_tp=18&oh=e46595287cc0932f3ce6ae3427ed8d2e&oe=5F93B514,"[GIVEAWAY] It is so nice to see people out and about on Election Day! To celebrate this day and the month of our anniversary, we are doing a giveaway! Don’t worry if you missed out the previous giveaways because We are giving away 17 sets of Beasts Gathering! Our cake set comprising of 6 slices of cakes! Pick and choose from 6 different flavours!•How to win? Simply:1. Like this post!2. Follow @enchantedcafe & @mosancoofficial3. Tag 2 other friends4. Share our post on your story and tag us!•17 winners will be selected, each winner stands a chance to win:🍰 1 set of Enchanted Cafe's Beast Gathering (6 Cakes of your choice) •✨Multiple comments with different unique tags are allowed!✨Repeated same tags will be disqualified✨17 winners will be picked randomly•Giveaway period: Ongoing until 17th July 2020, 8PM! Results will be out on the next day!#52enchantedcafe #Mosanco #enchantedcafe","['52enchantedcafe', 'mosanco', 'enchantedcafe']",897,2142,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/101696379_283191012860350_1221839214073610472_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ig-DU9_mIvQAX-3EJZ4&_nc_tp=18&oh=57621465c72ea4069d826ea0487fd45e&oe=5F938C08,Chocolate Praline Cake | Introducing our new bad boy /Rich chocolate with hazelnut feuilletine ☀️,[],1173,28,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/100901474_151444306440553_52548603931813626_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=u8nQOhEHVrkAX9cq2X8&_nc_tp=15&oh=4c4819e32520711e183f0b7fc55e8300&oe=5FBC6056,COLD BREW | We have 4 coffee and 4 non-coffee cold brews cater for everyone. Free delivery for orders above $50.,[],1080,17,,,1,1,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/95559453_225551401875413_7942030698051383149_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=UCUpKwR1MpoAX847yOV&_nc_tp=15&oh=75c8c0bf2c6cd55e89f80d42daebd948&oe=5FBB0D2D,Snow White And The 7 Dwarfs |Free delivery with every set! ✨,[],1053,29,,,1,1,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/103982457_2668248083423116_6097583601133951611_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=kjIAZY574n8AX9RozOU&_nc_tp=15&oh=32f2b573662cef5f0c5c2b20ce0d77a4&oe=5FBA61E0,“Remember you’re the one who can fill the world with Sunshine” - Snow White and the 7 Dwarfs Have you tried the 8 different flavours of our Snow White and the 7 Dwarfs? ☺️,[],913,22,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/103091895_1161292420893704_6487651078449732528_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=aEP6nskfRQEAX-cACCD&_nc_tp=18&oh=10b677d2826abd4e8aed6673c46ca73c&oe=5F936C34,Oreo Crepe Cake adding into our Crepe Family 🍰 Available for delivery islandwide!,[],885,11,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/82534275_756103328531286_3808607877323994868_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=NlcYNoTLRIAAX-dXazD&_nc_tp=18&oh=4fd71ce1921e7a3a783bf0d72e909db8&oe=5F93A462,"Featuring our full range of cakes 🍰 Fastest finger first, grab them now at www.mosancocafe.com ✨",[],830,11,,,,,1,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/103663020_301041934261339_6350205576637847278_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=z6Ga-FkbTY4AX-fW1fT&_nc_tp=15&oh=675b2891e32cd0e495944439461c8759&oe=5FBA6FEF,"Belgium Chocolate Crepe Cake | Travelling back the the 12th century, take a bite into the fluffy layer of crepe alternating with the light weight cream, is a call from heaven when you dig in!",[],794,13,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/101391379_255287199145337_947744121483238578_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=7FXC6B4yWjQAX_wJMQ2&_nc_tp=18&oh=f8e78c590692fd44be8b9a68cf5dc28d&oe=5F934AAD,The cold brew family | ☕️8 different flavours cater to everyone Free delivery for orders above $50.,[],747,37,,,1,1,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/101084478_1130049137351855_6628972814479865499_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=y0dg00xRxtEAX-ukRmn&_nc_tp=18&oh=07d789ddd25086bc22353d67bf7d4b61&oe=5FB9CFD6,"Choose your favourite #520EnchantedCafe photo! Photo #1 The decision is yours to make! The photos with the most number of likes on our Instagram will determine the results! Voting ends on 3rd June, 12PM. (Sequence of the post do not determine the ranking)","['520enchantedcafe', '1']",710,2,1,1,,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/96094716_1141482456222032_8875222085564100698_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=uCM8GPBS1awAX-rAgyr&_nc_tp=18&oh=c935e42f91eb9e805faee716ecd6a1b0&oe=5F9346D9,"Belgium Chocolate Crepe Cake | Yes, we do have cakes for delivery too.",[],584,25,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/101466303_696113421205760_8680170444401515965_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=RJwHrMaMekYAX9Yb4Fz&_nc_tp=18&oh=b616a02e7f436f3f9868c3af2597587f&oe=5FBC2EB8,"Choose your favourite #520EnchantedCafe photo! Photo #2The decision is yours to make! The photos with the most number of likes on our Instagram will determine the results! Voting ends on 3rd June, 12PM. (Sequence of the post do not determine the ranking)","['520enchantedcafe', '2']",579,0,1,1,,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/97262133_3007079966028370_6628891839023343816_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=K9GSF8JRNK0AX8o0ada&tp=19&oh=71aced9d8e0b00cd7fd7eb5cff39b854&oe=5FBBF4C7,Everything gets better with coffee ❤️ | 📷: @zeezy_foodiary,[],530,2,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/101442021_3022419021177555_4936488537486223922_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=z9G-ivXjuicAX_WmR7L&_nc_tp=15&oh=c736a30e2132e047f7d58b03b8197f6d&oe=5FB935A8,Chocolate Cold Brew with Milk Ice Cube ✨ | Your new way of having our chocolate cold brew.,[],491,6,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/102433916_2731646097070063_7783294325382245831_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=0z4C1J01rbQAX-V98No&_nc_tp=15&oh=42b6dad28813a38bae120dbeba381fcb&oe=5FBB3EC9,"Snow White and the 7 Dwarfs / Freshly brewed, and bottled for your convenience. ✨",[],422,5,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/106919187_674718536442643_5639285353254226868_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=HX43mVSzCDoAX9UhkS8&tp=19&oh=6f88ee371a888bf291d74e5ac929c57a&oe=5FBCA8B9,"It’s our birthday month, and we are really grateful for all the support that you have given us for the past 2 months. We have finally bundled up this set for all White Lovers! 🥰-8 x WHITE COLD BREW (Limited Edition Bottle) FOR $50 Free islandwide delivery for each set purchased. www.mosancocafe.com(while stocks last)",[],382,4,,,,1,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/97279375_2596282577251721_8726103623524025963_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=X-vfonD3B4YAX-MWRDn&_nc_tp=18&oh=a85e8f695280d1e961df8c7042fc90e7&oe=5F93E113,Beauty and the Beast l $52Now everyone will get to choose their own favourite flavours exclusively for this set! The set includes a single way local island wide delivery in Singapore!You can mix and match any 6 flavours from the cold brew series and 2 cakes of your choice.https://www.mosancocafe.com/store/,[],372,7,,,1,1,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/106596312_734583197315086_1072383651701293891_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=bblnQaUpu2cAX_qLB6d&_nc_tp=18&oh=e4412ca59776354c708fab662a393d10&oe=5FB97FB7,Classic White Cold Brew |✏️: @ohkei.studio,[],366,2,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/117357477_328531191735849_5093329104588537165_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=4R4ZxzcGSLEAX8m9N0q&_nc_tp=15&oh=a2cbb84054d66ad1b4585d859afde119&oe=5FBC8F32,"New Outlet Alert!!! ✨ We have our own Mosanco Enchanted Cafe in Bukit Timah! Dine in, take away & delivery available! [Enchanted Cafe outlets opening hours]🌈 88 Rangoon Road(Main outlet)Opening hours: 24Hours🌈 Bukit TimahOpening hours: 24HoursFind our new outlet at: 1 Bukit Timah Plaza, #L1-CA1, Jalan Anak Bukit, Singapore 588996#enchantedcafe #enchantedcafebt #snowwhitecoldbrew","['l1', 'enchantedcafe', 'enchantedcafebt', 'snowwhitecoldbrew']",349,9,,,,,1,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/104278683_3048629428528861_2329780723809044923_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=MXmKEJ8gYCIAX87qe7x&_nc_tp=15&oh=5f233345b42e1532b2b2c07da852a720&oe=5FBA65F0,The sound of rain and the smell of coffee,[],353,4,,,,,,1
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/120638248_366443284533861_6525416551545312133_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=9STq7m_r0lkAX8meMk6&_nc_tp=18&oh=51707c9d6ceecc19d3fa464d8b8abfb9&oe=5FB9F369,"Good Evening Enchantians! We received a message from the Enchantress of the moon during Mid Autumn Festival. Here is the message: Enchantress: “In the name of the moon, I command you, the fairytale guardian to present Enchanted Cafe the treehouse! We bring you the strange tales from the east to serve and love enchantians from all around!”See you guys around!#sgcafe #enchantedcafe","['sgcafe', 'enchantedcafe']",338,14,,,,,,1
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/101159478_969938943409397_9026282408195249652_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=dLSD13aF6_AAX94-Rsy&_nc_tp=18&oh=a432f776aab55a75d10b0aaef8d3a90c&oe=5FBBE32D,Cold Brew | Snow White and the 7 Dwarfs |Free islandwide delivery with every set purchased. ✨,[],337,12,,,1,1,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/102420583_3270038373046758_3180065048423690013_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=w1ePtwGcoh8AX9eNCvB&_nc_tp=15&oh=fc83093848d2b52a6ff1bac184c5c7ae&oe=5FBBD8FA,"Mirror, mirror on the wall, who’s the fairest of them all? 📷: @sanjanabushan",[],328,6,,1,,,,1
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/103648103_961785520917545_4105612609184709494_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=JjF0lhtpW3EAX_akxLR&_nc_tp=15&oh=a39d41e0e9fd32bc907b693b091a12b9&oe=5FB8DF9B,[FATHER’S DAY BUNDLE #1] 8 COLD BREWS - $50 / SETFree islandwide 🚚 delivery for set purchased Delivery period: 19th - 21st June While stocks last. ☺️> www.mosancocafe.com,['1'],326,5,,,1,1,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/103328425_605996693365712_7104527177934558455_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Lc_TfkSt-RwAX_u0Ebt&_nc_tp=15&oh=ecd2c32ef3b6f6cec8ed18e4829f81c8&oe=5FB9A6FE,Monday’s brew to chase away the Monday’s blue! 🖤✨,[],308,5,,,,,1,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/97286883_277169183439130_6582089422322633375_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=R9dlw5f6ViIAX--vyjP&_nc_tp=15&oh=a92378232814047c462c3e17af58ab8b&oe=5FBA0856,"We have a giveaway this coming 520♡! To all Enchanted Cafe Fairies, Happy 520! We love you! ♡Show your love and stand to win $520 worth of Cash Vouchers! Simply just use our bottles or cakes in our ‘Beauty and the Beast’ set to create your own photo of 520! How to Participate:1. Take a photo of how you express your love this 520 using our ‘Beauty and the Beast’ set (Cold Crew Bottles and Cakes)2. Post the photo on Instagram and tag @enchantedcafe3. Remember to hashtag #520EnchantedCafeThe 3 most creative photos will be chosen and posted on @enchantedcafe Instagram. The decision is yours to make! The photos with the most number of likes ON our Instagram will determine the results!Prizes:1st Prize: S$300 Cash Vouchers2nd Prize: S$150 Cash Vouchers3rd Prize: S$70 Cash VouchersVouchers can be used for:Mosanco - @MosancoofficialMaevins De Salon - @maevinsdesalonMosanco Enchanted Cafe - @enchantedcafeGiveaway ends on Wednesday, 27th May 2020, 2359",['520enchantedcafe'],302,3,1,,,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/101498459_254298969335423_4352301019039995798_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=_Q-l5VuSYOEAX-hlFgU&_nc_tp=15&oh=b657322ba27678f68bcfe7e62db9944c&oe=5FBC2C48,Classic White Cold Brew |,[],296,5,,,,,1,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/16230981_1648750125426052_2602335944665202688_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=aifwu7nltEgAX_iu1Po&_nc_tp=18&oh=e4889d0ccdde7d76aae7671ef07db73e&oe=5FBC33DA,"#Repost @rdn.nkml ・・・First time @handlebaroriginal with @ducatisingapore . Chill-out spot for bikers . Hang out and made new friends today. Totally worth it. Whats even better, owner of bar owns a hyper as well! @ducati_hypermotards @hypermotards @hypermotardsp @ducatisingapore",['repost'],136,1,,1,,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/44808296_267993007241831_5664220673325723113_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=tesY08IVBRAAX9Gcn45&_nc_tp=18&oh=79565262031179448b5ad724f73ac05c&oe=5FB995A7,"Thank you @harleydavidsonsg for choosing @handlebaroriginal as their preferred venue for their 25th anniversary in #Singapore. More good years ahead! 🤘. . . .Established in 1999, Handlebar is the first biker bar in Singapore. 📷: Courtesy of HDS #harleydavidson #handlebarsg @harleydavidson #biker #bikers #bikerlife #harley #singaporerestaurant @gillmanbarracks","['singapore', 'harleydavidson', 'handlebarsg', 'biker', 'bikers', 'bikerlife', 'harley', 'singaporerestaurant']",82,0,,1,,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/82226191_1038474096506248_2374863253508378447_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=TBCBvb8uqfQAX993Pfs&_nc_tp=18&oh=db883b99b61368ef764a22e654fdc524&oe=5FBB8DD9,Super stoked to have Karen Davidson visiting Handlebar! Karen is the great-granddaughter of Harley-Davidson co-founder William A. Davidson! #girlpower #harleydavidson #biker 🤟❤️ @harleydavidson @harleydavidsonsg,"['girlpower', 'harleydavidson', 'biker']",76,0,,1,,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/43646836_1255528311252853_1909800586284219009_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=VHgRXtAFKCQAX9U2CL9&_nc_tp=18&oh=eaa6fbf630f839650cab45d853514758&oe=5FBC855B,"#Repost @fnkwh ・・・This Sunday, @harleydavidsonsg will be celebrating their 25th anniversary! 💥 Join them at @handlebaroriginal from 530pm onwards to congratulate their milestone! 🔝☝🏼 #HarleyDavidson #HarleyDavidsonSG #FatBob #Bikes #PositiveVibes #GoodVibes","['repost', 'harleydavidson', 'harleydavidsonsg', 'fatbob', 'bikes', 'positivevibes', 'goodvibes']",62,3,,1,,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/120141425_357437628951324_3218021402604389803_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=1Ltk2WSDHyEAX-Yh8tC&_nc_tp=18&oh=adff44e8b44244a0fda6a34770496478&oe=5FB90327,"Thank you @straits_times for visiting and featuring Handlebar. Lovely chat with Hedy.⁣⁣We are a homegrown brand that started, right in Singapore, 21 years ago. ⁣⁣Many incredible memories and friendships were forged in these 2 decades ; much could be said but we'll leave it to you to experience it here.⁣⁣Handlebar ⁣10 Lock Road, S'108938⁣⁣Many good years ahead! 🍻",[],64,0,,1,,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/29095513_472909459825213_4618658416796106752_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=5V8V2Z3LZpkAX8Bfdlp&_nc_tp=18&oh=b23ce150d9d1e859f9829232fecf93e6&oe=5FBB843B,🌈 #rainbow #handlebarsg @handlebaroriginal,"['rainbow', 'handlebarsg']",64,0,,,,,,1
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/44885390_270677433798387_1843606169216313963_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=7NCkqspGu_8AX-umCc0&_nc_tp=18&oh=dfaf0e0af7996ffd3c5e3c15f0ada42d&oe=5FBB36A3,"Thank you to all my brothers Mad Dog Motorcycle Club, Singapore! As well as to RockWeller and MI Ultimo!Many more good years to come! 🤟08 Dec 2018, Sat, Perfect Day@handlebaroriginal @rockweller_sg @miultimosg #maddogmc #harleydavidson #biker#bikerlife #bar#cafe#bistro#restaurant#bikerbar#singapore#motorcycleclub","['maddogmc', 'harleydavidson', 'biker', 'bikerlife', 'bar', 'cafe', 'bistro', 'restaurant', 'bikerbar', 'singapore', 'motorcycleclub']",53,4,,1,,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/92381414_146233503569447_5097066294272635348_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=ZG4xyRTKzx0AX8E7Sru&_nc_tp=15&oh=42802666327e7f6b68910485e316debb&oe=5FBB1FAC,#Repost @warfuckinpigs with @get_repost・・・Shoutout to the Queen of Biker Bars @handlebaroriginal @ftwjanpek . Thank you for the friendship and for keeping it real always. 🖤 #warpigsmc #goodfornothingswine,"['repost', 'warpigsmc', 'goodfornothingswine']",55,0,,1,,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/37840237_2213795728863815_2397344542970871808_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=xhnidA5gfZwAX9tvp-0&_nc_tp=18&oh=73da3f3e9e112020f7e97678a76c7772&oe=5FBC782C,Wishing Singapore Happy 53 Birthday! Cheers to many many good years ahead! Majulah Singapura!Handlebar is open throughout the holidays. See you! 🇸🇬🎉🍻🥂 #Singapore #NationalDay2018 #handlebarsg #biker #bar #cafe #restaurant @handlebaroriginal,"['singapore', 'nationalday2018', 'handlebarsg', 'biker', 'bar', 'cafe', 'restaurant']",49,0,,,,,,1
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/20066013_303464833458515_7820736495093809152_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Lmzq3C_GpxMAX-7Oloe&_nc_tp=18&oh=6dbcdff6290f71f87190d6cfd9056e3d&oe=5FBB237D,"#Glenfiddich promo in the house, 12 years and 15 years ⚡️ ・・・#Glenfiddich 15 to start the week! 🌊 📷 : @keyofcraig・・・#whisky #whiskey #liquor #life #weekend #singlemalt #handlebarsg #biker #bar #cafe #singapore","['glenfiddich', 'glenfiddich', 'whisky', 'whiskey', 'liquor', 'life', 'weekend', 'singlemalt', 'handlebarsg', 'biker', 'bar', 'cafe', 'singapore']",48,0,,1,,1,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/47693409_298155414168997_256671009068957971_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=GtR1ds1k0_sAX_yFEXG&_nc_tp=18&oh=40fbad8be2ecb4e9b295010f8c804d34&oe=5FBCC025,"As we stepped into 2019, we would like to thank all our staff, family, friends, brothers and sisters and folks from all walks of life for 2018.2019 will be special - Our 20th Year Anniversary. We promised to keep the unpretentiousness and enigmatic - only experienced by walking into it yourself.Keep your seat soft, ride high and live free.Happy New Year 2019!#harleydavidson #handlebarsg #biker #bar #cafe #restaurant #bikerlife #singaporerestaurant #happynewyear2019","['harleydavidson', 'handlebarsg', 'biker', 'bar', 'cafe', 'restaurant', 'bikerlife', 'singaporerestaurant', 'happynewyear2019']",46,0,,,,,1,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/16465231_1809452449304762_2676774041506807808_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=X_f6m66x-DkAX-YcZ12&_nc_tp=18&oh=854cd5984e55e82f8ff82bb3da67b87c&oe=5FBA935A,Try our new #lunch #menu! Ayam Panggang & Hainanese Pork Chop! Wash it down with some #beer! 😋🍻 . . . . . .#handlebarsg #biker #cafe #bar #restaurant #bikerbar #singapore #ayampanggang #porkchop . . . . . . #Repost @lifeparadox・・・Yummy lunch at Handlebar new location. #igsg #sgfood #instafood,"['lunch', 'menu', 'beer', 'handlebarsg', 'biker', 'cafe', 'bar', 'restaurant', 'bikerbar', 'singapore', 'ayampanggang', 'porkchop', 'repost', 'igsg', 'sgfood', 'instafood']",41,3,,,1,,,
